300.5	0.000095000001465451
301	0.000095000001465451
301.5	0.000095000001465451
302	0.000095000001465451
302.5	0.000095000001465451
303	0.000095000001465451
303.5	0.000095000001465451
304	0.000095000001465451
304.5	0.000095000001465451
305	0.000095000001465451
305.5	0.000095000001465451
306	0.000095000001465451
306.5	0.000095000001465451
307	0.000095000001465451
307.5	0.000095000001465451
308	0.000095000001465451
308.5	0.000095000001465451
309	0.000095000001465451
309.5	0.000095000001465451
310	0.000095000001465451
310.5	0.000095000001465451
311	0.000095000001465451
311.5	0.000095000001465451
312	0.000095000001465451
312.5	0.000095000001465451
313	0.000095000001465451
313.5	0.000095000001465451
314	0.000095000001465451
314.5	0.000095000001465451
315	0.000095000001465451
315.5	0.000095000001465451
316	0.000095000001465451
316.5	0.000095000001465451
317	0.000095000001465451
317.5	0.000095000001465451
318	0.000095000001465451
318.5	0.000095000001465451
319	0.000095000001465451
319.5	0.000095000001465451
320	0.000095000001465451
320.5	0.000095000001465451
321	0.000095000001465451
321.5	0.00010218899433312
322	0.000095000001465451
322.5	0.000095000001465451
323	0.000095000001465451
323.5	0.000095000001465451
324	0.000095000001465451
324.5	0.000095000001465451
325	0.000095000001465451
325.5	0.000095000001465451
326	0.000095000001465451
326.5	0.000095000001465451
327	0.000095000001465451
327.5	0.000095000001465451
328	0.000095000001465451
328.5	0.000095000001465451
329	0.0001576029944772
329.5	0.000095000001465451
330	0.00011083800472989
330.5	0.000095000001465451
331	0.000095000001465451
331.5	0.000095000001465451
332	0.000095000001465451
332.5	0.000095000001465451
333	0.000095000001465451
333.5	0.000095000001465451
334	0.00012038799468428001
334.5	0.000095000001465451
335	0.000095000001465451
335.5	0.000095000001465451
336	0.000095000001465451
336.5	0.000095000001465451
337	0.000095000001465451
337.5	0.000095000001465451
338	0.000095000001465451
338.5	0.000095000001465451
339	0.00011809099760285001
339.5	0.000095000001465451
340	0.000095000001465451
340.5	0.00015474599877052
341	0.000095000001465451
341.5	0.000095000001465451
342	0.00009564020047037001
342.5	0.000095000001465451
343	0.000095000001465451
343.5	0.000095000001465451
344	0.000095000001465451
344.5	0.000095000001465451
345	0.00010910999890257
345.5	0.000095000001465451
346	0.000095000001465451
346.5	0.000095000001465451
347	0.000095000001465451
347.5	0.000095000001465451
348	0.00013248700270196
348.5	0.000095000001465451
349	0.000095000001465451
349.5	0.000095000001465451
350	0.000095000001465451
350.5	0.000095000001465451
351	0.00011797800425484
351.5	0.000095000001465451
352	0.000095000001465451
352.5	0.000095000001465451
353	0.00016865400311871998
353.5	0.0001821579985517
354	0.00028816700705646997
354.5	0.00041996700019808004
355	0.0006502799806185099
355.5	0.0009346270417154299
356	0.0008734349648875701
356.5	0.00067621399466589
357	0.00044815801629738
357.5	0.00040288300624524996
358	0.00050548301260278
358.5	0.0008592590347689101
359	0.0013722000403504002
359.5	0.001122879984905
360	0.00047817998165556
360.5	0.00019860999600496
361	0.000095000001465451
361.5	0.000095000001465451
362	0.000095000001465451
362.5	0.000095000001465451
363	0.000095000001465451
363.5	0.000095000001465451
364	0.000095000001465451
364.5	0.00010025399888036
365	0.00012107800557715
365.5	0.000095000001465451
366	0.00015010000424809001
366.5	0.000095000001465451
367	0.0002822280066539
367.5	0.00034917700304504
368	0.00027652499738905996
368.5	0.000095000001465451
369	0.000095000001465451
369.5	0.000095000001465451
370	0.000095000001465451
370.5	0.000095000001465451
371	0.000095000001465451
371.5	0.000095000001465451
372	0.000095000001465451
372.5	0.000095000001465451
373	0.000095000001465451
373.5	0.000095000001465451
374	0.000095000001465451
374.5	0.000095000001465451
